"","ID","account_open_date","age","location","occupation","income_level","fico_score","delinquency_status","charge_off_status","number_of_credit_applications","debt_to_income_ratio","payment_methods_high_risk","max_balance","avg_balance_last_12months","number_of_delinquent_accounts","number_of_defaulted_accounts","earliest_credit_account","recent_trade_activity","new_accounts_opened_last_12months","multiple_applications_short_time_period","unusual_submission_pattern","applications_submitted_during_odd_hours","watchlist_blacklist_flag","public_records_flag","number_of_delinquent_accounts_imp"
"136",136,45174,51,"Atlanta","Teacher",19973,718,0,FALSE,1,1.057365655,FALSE,34395.40464,22919.87637,0,0,44129,45395,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"137",137,45031,50,"Chicago","Lawyer",72917,516,0,FALSE,1,2.40362593,FALSE,37946.60435,34887.18906,2,1,45468,45577,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"138",138,44162,65,"Boston","Teacher",41339,407,100,TRUE,2,1.93522046,TRUE,21540.09141,3941.828242,4,1,44522,45233,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"139",139,44623,72,"New York","Banker",3631,755,0,FALSE,1,0.771855316,FALSE,50553.94487,39941.06201,0,0,44403,45243,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"140",140,44142,40,"Miami","Accountant",43760,584,1,FALSE,1,1.090529285,FALSE,12874.55487,7697.381221,2,1,42671,45422,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"141",141,44664,41,"Dallas","Banker",3686,462,0,FALSE,1,0.951930631,FALSE,46810.47445,61007.3174511012,3,1,45123,45422,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"142",142,43793,54,"Chicago","Teacher",44367,678,0,FALSE,1,0.881067253,FALSE,356583.9148,16899.19052,0,0,44809,45532,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"143",143,44429,52,"Dallas","Retail Worker",15991,472,30,FALSE,1,2.666582776,FALSE,69275.43786,38207.32999,4,1,43592,45424,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"144",144,45036,61,"Chicago","Banker",2929,508,108,TRUE,4,1.293865063,FALSE,49640.80792,17716.29475,3,1,45362,45543,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"145",145,45002,57,"Miami","Other",9723,657,0,FALSE,1,0.919956638,FALSE,87934.21275,75716.38261,0,0,44527,45425,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"146",146,45551,39,"Dallas","Teacher",31453,636,0,FALSE,1,1.516305248,FALSE,62915.34289,36010.04491,0,0,43861,45539,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"147",147,44586,44,"Dallas","Other",3058,678,0,FALSE,1,1.043837993,FALSE,72408.21584,64282.82508,0,0,42673,45227,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"148",148,44577,52,"Houston","Banker",8146,626,0,FALSE,1,1.120295022,FALSE,55560.90575,42529.08901,0,0,44938,45236,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"149",149,45123,18,"Chicago","Banker",3749,652,45,FALSE,4,1.061403688,FALSE,45368.66614,33341.63362,2,0,42799,45367,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"150",150,44596,52,"San Francisco","Banker",8514,699,0,FALSE,1,1.493270972,FALSE,23833.64282,18847.57933,0,0,45451,45315,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"151",151,45209,54,"Chicago","Teacher",44904,450,97,FALSE,2,2.833616407,TRUE,930.5165291,518.2200606,4,1,43505,45325,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"152",152,45471,64,"Miami","Teacher",39020,600,14,FALSE,1,1.544756092,FALSE,45396.8898,32951.44825,0,0,44856,45577,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"153",153,45120,31,"Dallas","Banker",7187,730,0,FALSE,1,0.900354486,TRUE,85529.48139,42862.8443,0,0,42594,45533,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"154",154,43882,20,"New York","Consultant",54435,605,0,FALSE,1,1.106666291,FALSE,12089.71271,9399.074346,0,0,45480,45441,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"155",155,44210,18,"Seattle","Other",7578,474,0,FALSE,1,0.54859571,FALSE,13899.15288,12363.29977,3,1,42710,45285,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"156",156,44868,22,"San Francisco","Accountant",33062,494,0,FALSE,1,1.432843966,FALSE,70596.21671,49359.15592,3,1,44106,45449,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"157",157,43865,43,"Boston","Teacher",45743,712,0,FALSE,1,1.059562046,FALSE,17194.34811,11590.43147,0,0,42067,45382,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"158",158,45113,72,"New York","Consultant",16699,658,0,FALSE,1,0.889172449,TRUE,51654.10375,35177.44751,0,0,45453,45255,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"159",159,45587,31,"Los Angeles","Retail Worker",21757,587,0,FALSE,1,1.087331122,FALSE,28006.89397,18409.24122,2,0,43505,45436,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"160",160,44803,56,"San Francisco","Artist",4122,760,0,FALSE,1,1.522668167,FALSE,63335.65871,39090.54396,0,0,42601,45514,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"161",161,45149,44,"Miami","Banker",2620,580,0,FALSE,1,1.547986893,FALSE,23911.26428,18099.54803,1,1,45449,45279,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"162",162,45515,26,"Houston","Other",6959,923,104,TRUE,2,1.753586627,FALSE,50384.00282,14620.68843,3,1,45288,45330,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"163",163,44105,32,"New York","Consultant",14962,412,118,TRUE,3,2.26195142,FALSE,38279.48724,16901.49403,3,1,44211,45383,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"164",164,45130,32,"Houston","Engineer",4014,747,0,FALSE,1,2.070428146,FALSE,43633.79467,38182.36799,0,0,44094,45396,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"165",165,45391,43,"Seattle","Banker",5040,664,111,TRUE,6,2.206438657,TRUE,31632.56632,9119.820113,4,2,44100,45544,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"166",166,43766,59,"Los Angeles","Other",5393,674,0,FALSE,1,1.153377799,FALSE,93777.7331,62565.20449,0,0,42103,45552,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"167",167,43864,30,"Los Angeles","Retail Worker",16482,651,0,FALSE,2,1.453532748,FALSE,56681.55259,46423.04148,0,0,44402,45581,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"168",168,44809,68,"Boston","Engineer",46406,743,0,FALSE,1,1.315281652,FALSE,31884.40672,22967.81832,0,0,43692,45515,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"169",169,44687,49,"Los Angeles","Lawyer",43223,778,0,FALSE,1,1.353324353,FALSE,83717.6299,41683.2456785997,0,0,44354,45286,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"170",170,45535,56,"Dallas","Doctor",56865,638,0,FALSE,1,1.17207246,FALSE,68771.81307,59262.46102,0,0,43259,45307,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"171",171,44390,66,"Chicago","Banker",8028,801,0,FALSE,1,1.182575826,FALSE,67125.43775,44547.38313,0,0,42703,45254,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"172",172,44166,69,"Chicago","Banker",5995,497,0,FALSE,1,1.445373492,FALSE,21286.98528,13335.83034,3,1,44151,45383,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"173",173,44162,49,"Boston","Banker",4210,578,0,TRUE,1,1.110935979,FALSE,55477.24229,43431.10599,2,1,44529,45472,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"174",174,45243,21,"Dallas","Engineer",61301,486,0,FALSE,1,1.227697487,TRUE,74152.1505,60292.64816,4,2,43493,45321,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"175",175,44139,47,"Chicago","Consultant",14667,799,16,FALSE,1,1.162148195,TRUE,86311.5527,48748.8286,0,0,44295,45305,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"176",176,43849,54,"Dallas","Retail Worker",5992,633.563745126751,118,TRUE,3,2.643747077,TRUE,34461.59728,7821.72141,3,1,45275,45510,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"177",177,43958,40,"Dallas","Banker",3070,373,93,TRUE,5,3.118066422,FALSE,49715.9545,14225.42081,4,1,42165,45454,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"178",178,45254,56,"Seattle","Banker",2711,601,0,TRUE,1,1.632447208,FALSE,14575.31313,10750.23024,0,0,44827,45321,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"179",179,44884,62,"Atlanta","Accountant",51176,728,0,FALSE,1,1.212175911,FALSE,30215.45126,27959.36488,0,0,43141,45438,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"180",180,44793,32,"Houston","Teacher",59264,471,0,FALSE,1,1.343387625,FALSE,66971.19846,40660.97978,4,1,42675,45410,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"181",181,44478,60,"Dallas","Teacher",45676,759,9,FALSE,1,0.995501188,FALSE,62398.73398,57200.69681,0,0,44553,45525,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"182",182,45293,46,"Houston","Other",6447,355,97,FALSE,5,2.404987051,TRUE,44015.71735,42599.0126443756,3,2,44875,45273,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"183",183,44487,53,"Miami","Doctor",2253,717,0,FALSE,1,0.943262802,TRUE,83655.04509,54359.37238,0,0,44900,45344,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"184",184,44169,30,"Atlanta","Banker",7973,807,0,FALSE,1,1.530898807,FALSE,16960.81151,13345.00848,0,0,44481,45280,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"185",185,43874,49,"San Francisco","Teacher",34689,537,0,FALSE,1,2.412056076,FALSE,83423.71855,61952.08417,1,1,44479,45271,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"186",186,44303,24,"Boston","Accountant",50113,722,0,FALSE,1,0.978690129,FALSE,12832.83648,10281.30522,0,0,42519,45565,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"187",187,45506,68,"Dallas","Consultant",13467,837,0,FALSE,1,1.162892715,TRUE,19419.26766,36112.95077369,0,0,45054,45248,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"188",188,45225,39,"Boston","Consultant",14476,843.785603439033,98,TRUE,4,2.791810194,TRUE,41046.94792,17221.42587,4,2,42712,45427,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"189",189,45419,45,"Los Angeles","Teacher",23210,683,0,FALSE,1,1.519303577,FALSE,65128.73388,60315.11323,0,0,43590,45575,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"190",190,45528,19,"Houston","Engineer",58677,336,115,TRUE,10,2.45881604,FALSE,30595.05753,10786.38977,4,2,44253,45564,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"191",191,44485,59,"Houston","Consultant",14092,544,111,TRUE,3,1.931015135,TRUE,36648.44973,11908.86962,3,1,44482,45333,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"192",192,45328,62,"Los Angeles","Accountant",37006,798,0,FALSE,1,1.397491451,FALSE,62161.1131,52476.56087,0,0,42771,45536,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"193",193,44987,74,"San Francisco","Lawyer",69738,548,0,TRUE,1,1.152427777,FALSE,31004.91737,21210.2178593822,1,0,42288,45379,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"194",194,43822,70,"New York","Retail Worker",43403,594,39,FALSE,2,0.916305849,FALSE,31888.78135,16081.75116,1,0,44626,45514,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"195",195,45232,23,"Seattle","Banker",9962,844,0,FALSE,1,0.740385415,TRUE,82248.51037,55635.1517,0,0,43025,45532,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196",196,45549,45,"Dallas","Other",2037,557,1,FALSE,1,1.124962655,FALSE,92859.47948,59263.26399,2,1,43937,45410,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197",197,44984,45,"Los Angeles","Other",5179,553,0,FALSE,1,1.710691928,FALSE,51329.6356,36805.3761,2,0,44259,45503,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198",198,44147,61,"Seattle","Banker",6452,471,93,TRUE,8,2.234324965,TRUE,41159.57255,18470.59687,4,2,42811,45300,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"199",199,43920,61,"Houston","Banker",9445,592,0,FALSE,1,1.073204695,FALSE,86211.4448,56788.30725,1,1,44866,45520,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"200",200,45523,37,"New York","Teacher",43285,468,93,TRUE,2,1.885009357,TRUE,11850.90439,4276.77911,3,1,44153,45334,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"201",201,43772,47,"Los Angeles","Banker",2139,652,18,FALSE,1,0.594964793,FALSE,53421.2139,40490.78474,0,0,44768,45548,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"202",202,45001,28,"New York","Accountant",18616,404,113,TRUE,3,2.247614252,FALSE,10614.83306,5125.973956,3,2,44522,45372,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"203",203,44654,72,"Houston","Banker",5214,582,101,TRUE,3,1.350196496,TRUE,16629.76773,6585.869419,3,2,42957,45550,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"204",204,43831,45,"Los Angeles","Accountant",15997,512,0,FALSE,1,1.219396669,FALSE,23377.66133,22061.34022,2,0,43429,45551,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"205",205,44552,42,"New York","Software Developer",65681,630,114,TRUE,5,2.442888067,FALSE,28035.02835,11066.11812,3,2,42972,45323,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"206",206,44233,56,"Seattle","Teacher",18311,695,0,FALSE,1,1.316717152,FALSE,18725.54235,13738.4134,0,0,43848,45347,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"207",207,43976,50,"Los Angeles","Retail Worker",6028,620,0,FALSE,1,1.003962093,TRUE,51045.57314,30003.00413,0,0,45207,45551,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"208",208,44982,18,"Dallas","Teacher",46686,576,0,FALSE,1,1.122155143,FALSE,25524.13091,17315.5313,0,0,42461,45335,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"209",209,44990,74,"Houston","Doctor",77266,709,0,FALSE,1,1.292133661,FALSE,100177.4856,75815.72822,0,0,45343,45276,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"210",210,44107,44,"Miami","Other",4774,735,0,TRUE,1,0.872022413,FALSE,38369.12073,24945.94556,0,0,43777,45304,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"211",211,45414,74,"Boston","Accountant",46583,644,0,TRUE,1,1.279862691,FALSE,58691.74596,40061.2205,0,0,43230,45565,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"212",212,44231,69,"Houston","Banker",9196,774,23,FALSE,1,2.304691025,FALSE,15587.59962,10237.66379,0,0,44300,45336,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"213",213,44389,30,"Dallas","Other",2931,591,117,TRUE,5,1.501174231,FALSE,26335.44827,7419.720155,4,2,44771,45369,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"214",214,44498,58,"Chicago","Other",6052,436,109,TRUE,10,1.709968917,TRUE,24261.90075,9413.345416,4,2,42184,45336,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"215",215,44779,20,"Seattle","Banker",3461,569,38,FALSE,1,2.149716884,TRUE,15913.63034,10564.95922,1,1,44212,45531,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"216",216,45222,56,"Seattle","Consultant",3596,584,52,TRUE,2,1.622933737,FALSE,6306.733746,3395.620409,1,1,44329,45340,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"217",217,44839,23,"Boston","Accountant",46852,465,1,FALSE,1,1.344783646,FALSE,529826.7549,11026.63435,4,1,44768,45406,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"218",218,44385,25,"Houston","Retail Worker",15864,711,0,TRUE,1,1.017401633,FALSE,51378.19265,33956.82297,0,0,44068,45375,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"219",219,45417,44,"Boston","Accountant",29346,536,0,FALSE,1,1.307536242,FALSE,100374.2793,56235.20397,2,0,44585,45390,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"220",220,44791,26,"Atlanta","Lawyer",5209,788,0,FALSE,1,1.197390495,FALSE,28553.01867,21652.83203,0,0,44132,45430,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"221",221,43867,54,"Houston","Banker",2609,628,0,FALSE,1,1.690546735,TRUE,37256.29409,26791.27191,0,0,43809,45515,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"222",222,44855,50,"Los Angeles","Retail Worker",18489,558,0,FALSE,1,1.035474655,TRUE,46254.371,36146.11248,0,0,43253,45250,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"223",223,44710,68,"Los Angeles","Teacher",37972,685,0,FALSE,1,1.270209696,FALSE,70657.11096,46254.45313,0,0,45330,45442,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"224",224,43930,59,"Atlanta","Other",2022,380,119,TRUE,4,1.70118065,TRUE,34614.54232,13204.79138,4,2,45254,45562,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"225",225,43802,61,"San Francisco","Teacher",42546,737,0,TRUE,1,1.002885605,FALSE,69038.83601,46263.70735,0,0,44471,45485,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"226",226,44479,41,"Atlanta","Banker",7194,380,98,TRUE,6,1.977728169,FALSE,17900.29787,4094.773359,3,1,45480,45387,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"227",227,44202,32,"Atlanta","Engineer",7795,797,0,FALSE,1,1.011426737,FALSE,63322.68848,52994.97758,0,0,43443,45542,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"228",228,44707,71,"Boston","Consultant",13009,611,0,FALSE,1,0.996822747,FALSE,78400.73838,66959.07411,0,0,43810,45476,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"229",229,44344,49,"New York","Consultant",15563,691,10,FALSE,1,1.072052346,FALSE,46621.12953,39625.47939,0,0,43826,45454,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"230",230,44204,49,"Los Angeles","Other",7940,359,97,TRUE,2,2.060115401,TRUE,19522.99858,5342.259521,4,2,42598,45255,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"231",231,44318,41,"New York","Artist",13629,647,0,TRUE,1,1.015632244,FALSE,25641.76979,13159.96499,0,0,45041,45263,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"232",232,44437,58,"Atlanta","Consultant",15103,777,0,FALSE,1,1.509108029,FALSE,379254.994,12602.59283,0,0,42196,45402,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"233",233,44912,69,"San Francisco","Banker",4019,828,0,FALSE,1,1.29924544,FALSE,16599.90458,15593.19085,0,0,42729,45240,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"234",234,44106,66,"Los Angeles","Doctor",37076,789,0,FALSE,1,1.485123563,FALSE,53642.38801,39740.30274,0,0,42050,45369,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"235",235,45242,66,"Houston","Teacher",22928,594,116,TRUE,2,1.61262238,TRUE,20516.20762,4394.037944,3,1,44812,45482,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"236",236,45222,69,"Houston","Retail Worker",20746,506,0,FALSE,1,1.056445888,FALSE,17629.43498,13238.64164,1,0,44939,45516,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"237",237,45445,29,"Houston","Accountant",28764,642,0,FALSE,1,0.775754132,FALSE,92153.156,53333.72876,0,0,43890,45236,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"238",238,44168,56,"Dallas","Banker",3033,751,0,FALSE,1,0.929245739,FALSE,72759.35428,44011.16671,0,0,43965,45428,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"239",239,43965,19,"Boston","Other",5081,381,0,FALSE,1,1.069541445,FALSE,48257.97371,35046.31646,4,2,42427,45243,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"240",240,44373,20,"Chicago","Doctor",97667,495,105,TRUE,1,1.254488947,FALSE,39509.47887,10074.68567,3,1,43746,45477,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"241",241,44352,66,"Atlanta","Teacher",52269,410,110,TRUE,2,2.384756647,TRUE,8388.227594,1895.473998,4,1,44336,45247,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"242",242,44083,54,"Chicago","Software Developer",8768,616,18,FALSE,1,0.649409148,FALSE,53375.55708,37705.43667,0,0,44468,45252,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"243",243,44567,66,"Miami","Teacher",52747,828,0,FALSE,1,1.439027251,FALSE,18473.62931,73591.6009955524,0,0,44494,45544,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"244",244,44097,73,"Boston","Artist",19096,604,0,FALSE,1,0.963450758,FALSE,55333.65494,37521.12233,0,0,42984,45566,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"245",245,43936,34,"Houston","Banker",6979,754,0,FALSE,1,0.883045218,TRUE,87849.39783,57944.17069,0,0,45185,45506,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"246",246,44577,66,"Los Angeles","Banker",3658,671,0,FALSE,1,1.315283925,FALSE,53835.24544,40905.63841,0,0,43817,45484,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"247",247,44643,19,"Boston","Software Developer",33059,689,0,FALSE,1,0.97246587,FALSE,46859.75616,33630.97621,0,0,43204,45468,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"248",248,45508,19,"Dallas","Teacher",26643,614,0,TRUE,1,1.571493747,FALSE,57441.8001,36475.28343,0,0,42837,45245,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"249",249,43879,45,"Los Angeles","Teacher",41765,677.526762840025,5,FALSE,1,1.24012427,TRUE,20389.90383,14165.06485,0,0,45143,45373,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"250",250,44286,71,"New York","Banker",9115,495,85,FALSE,2,1.43706294,TRUE,51695.14943,26868.13466,3,2,44710,45350,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"251",251,45186,40,"Dallas","Banker",5831,504,0,TRUE,1,0.862001826,FALSE,89172.561,55703.34516,1,1,45424,45541,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"252",252,45080,54,"New York","Software Developer",44758,612,0,FALSE,1,1.568337557,FALSE,29718.41907,25457.93105,0,0,43984,45395,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"253",253,45353,49,"Los Angeles","Banker",3462,479,110,TRUE,1,2.717153526,FALSE,24082.59764,10233.44022,4,2,43706,45470,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"254",254,44853,50,"Houston","Other",6095,523,0,FALSE,1,1.132758332,FALSE,53242.21192,51181.71351,1,1,44113,45255,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"255",255,43814,18,"Chicago","Lawyer",29155,496,0,FALSE,1,1.408909074,FALSE,92643.96658,84436.42534,2,2,44810,45385,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"256",256,44848,36,"Atlanta","Artist",13556,794,0,FALSE,1,1.273935158,FALSE,84576.69552,49461.05346,0,0,45467,45365,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"257",257,44853,19,"Dallas","Banker",9286,687,0,FALSE,1,1.13930537,FALSE,95488.91448,72807.8868,0,0,42760,45299,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"258",258,44612,70,"Boston","Lawyer",49904,784,0,FALSE,1,1.286568626,FALSE,83317.18079,43653.96322,0,0,42154,45308,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"259",259,44961,61,"Seattle","Retail Worker",19127,469,0,FALSE,1,1.404496056,FALSE,23410.11636,21349.81985,3,2,42442,45282,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"260",260,45407,43,"Atlanta","Banker",7451,587,0,FALSE,1,1.124004361,FALSE,308829.0498,11622.96298,1,1,43941,45589,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"261",261,44192,49,"New York","Teacher",6480,800,0,FALSE,1,1.683550587,FALSE,31741.382,44769.5918650745,0,0,42401,45367,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"262",262,44690,23,"Los Angeles","Other",5212,427,91,TRUE,4,2.651709622,TRUE,13471.72304,4646.627485,3,2,42533,45453,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"263",263,44287,49,"Atlanta","Banker",2151,645,0,FALSE,1,1.121610825,FALSE,39183.04773,23201.82093,0,0,44368,45487,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"264",264,44039,72,"New York","Consultant",13845,790,0,FALSE,1,1.620026056,FALSE,61892.80554,42635.8917,0,0,42582,45298,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"265",265,43980,21,"Atlanta","Accountant",20605,734,0,TRUE,1,1.234483808,FALSE,15648.47691,13594.33101,0,0,41965,45293,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"266",266,45161,72,"Miami","Banker",8671,614,0,FALSE,1,1.152721477,TRUE,42792.69785,43249.53552,0,0,44001,45364,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"267",267,44201,28,"Boston","Artist",13638,843,1,FALSE,1,0.973265627,FALSE,12817.23554,9770.623383,0,0,43086,45586,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"268",268,44345,73,"Miami","Doctor",75939,641,0,TRUE,1,1.480328822,FALSE,18851.61367,14381.9964,0,0,44762,45324,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"269",269,43878,34,"Atlanta","Consultant",14271,550,98,TRUE,2,1.279415931,TRUE,42465.30942,12295.30848,4,2,43242,45473,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"270",270,43771,55,"Dallas","Banker",9456,682,0,TRUE,1,1.252378127,FALSE,66282.54111,47770.8481,0,0,45017,45400,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"271",271,44959,41,"Boston","Accountant",56295,745,0,FALSE,1,1.302731901,TRUE,22235.08176,17829.28964,0,0,42964,45311,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"272",272,44306,22,"Chicago","Other",3378,625,109,TRUE,4,2.968098327,TRUE,44615.20265,17406.66974,4,2,43494,45258,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"273",273,44374,69,"Houston","Banker",40624,526,46,TRUE,1,0.916779636,FALSE,24245.44036,14761.52616,1,0,43394,45501,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
